customerID;Churn;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;Charges.Monthly;Charges.Total
1195-OIYEJ;Yes;Male;0;No;No;13;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;911;11357
1196-AMORA;Yes;Male;0;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;736;5200
1197-BVMVG;No;Female;1;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7445;29445
1200-TUZHR;No;Female;1;No;No;8;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;852;69575
1202-KKGFU;No;Female;0;Yes;No;12;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);542;6905
1205-WNWPJ;Yes;Female;0;No;No;7;Yes;No;DSL;No;No;No;Yes;Yes;No;Month-to-month;Yes;Mailed check;595;41595
1206-EHBDD;No;Female;0;Yes;No;56;Yes;No;Fiber optic;Yes;No;Yes;No;No;No;Two year;No;Bank transfer (automatic);803;451365
1207-BLKSA;No;Female;0;Yes;Yes;52;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2305;12551
1208-DNHLN;Yes;Male;0;Yes;Yes;23;Yes;Yes;DSL;No;No;No;No;No;No;One year;Yes;Credit card (automatic);4835;106715
1208-NBVFH;No;Male;0;Yes;Yes;20;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;496;9398
1209-VFFOC;No;Male;0;Yes;Yes;68;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Mailed check;564;394845
1212-GLHMD;No;Male;0;No;No;3;Yes;No;Fiber optic;Yes;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;8605;24485
1213-NGCUN;Yes;Female;0;No;No;6;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);4965;26735
1215-EXRMO;No;Male;0;Yes;No;50;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2055;106765
1215-FIGMP;No;Male;0;No;No;60;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);899;54507
1215-VFYVK;No;Female;0;No;No;4;No;No phone service;DSL;Yes;No;Yes;Yes;No;Yes;Month-to-month;No;Mailed check;4825;20225
1216-BGTSP;No;Male;0;No;No;45;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);10845;49647
1216-JWVUX;No;Male;0;Yes;Yes;25;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;755;190105
1217-VASWC;No;Male;1;Yes;No;43;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);10055;43040
1218-VKFPE;Yes;Female;0;Yes;Yes;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;190;23355
1219-NNDDO;No;Female;0;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7685;66355
1221-GHZEP;No;Female;0;No;No;62;Yes;No;DSL;Yes;No;No;Yes;No;Yes;Two year;Yes;Mailed check;651;384675
1222-KJNZD;No;Male;0;Yes;Yes;40;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);204;7453
1222-LRYKO;No;Male;0;No;Yes;6;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2635;18405
1223-UNPKS;No;Male;0;Yes;Yes;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2005;4000
1226-IENZN;No;Male;1;No;No;16;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;7875;121825
1226-JZNKR;No;Female;0;Yes;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;198;16005
1226-UDFZR;Yes;Female;0;No;No;2;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;496;1147
1227-UDMZR;No;Female;0;Yes;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);9115;66379
1228-FZFRV;Yes;Male;0;Yes;Yes;50;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;No;Credit card (automatic);10595;53418
1228-ZLNBX;No;Male;0;No;No;21;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check;753;15707
1229-RCALF;No;Female;0;Yes;No;64;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;1150;739615
1230-QAJDW;No;Male;0;No;No;3;Yes;Yes;DSL;No;No;No;Yes;Yes;No;Month-to-month;Yes;Mailed check;6525;2099
1231-YNDEK;No;Male;0;No;No;58;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);1915;10355
1236-WFCDV;Yes;Male;1;No;No;14;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Credit card (automatic);9045;12661
1237-WIYYZ;No;Female;0;No;No;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;1955;38925
1240-HCBOH;No;Female;0;No;No;67;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;261;175955
1240-KNSEZ;Yes;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;201;201
1241-EZFMJ;No;Male;0;Yes;No;61;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2545;15386
1241-FPMOF;No;Male;0;No;No;52;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1965;102505
1245-HARPS;No;Female;0;Yes;No;14;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;204;2924
1247-QBVSH;No;Female;0;Yes;Yes;43;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check;502;21694
1248-DYXUB;No;Male;0;Yes;Yes;52;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;248;12291
1251-KRREG;Yes;Male;0;No;No;2;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;544;1141
1251-STYSZ;No;Female;1;No;No;4;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;8025;3037
1254-IZEYF;Yes;Female;1;No;No;31;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9995;318665
1257-SXUXQ;No;Male;0;Yes;Yes;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1945;8605
1258-YMZNM;No;Female;1;No;No;27;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);1105;28576
1260-TTRXI;Yes;Male;0;No;No;4;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;543;1953
1261-FWTTE;No;Male;1;No;No;23;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);3465;76845
1262-OPMFY;Yes;Female;0;Yes;No;9;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);7575;6559
1264-BYWMS;Yes;Male;0;No;No;55;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;968;528395
1264-FUHCX;No;Female;0;Yes;No;49;No;No phone service;DSL;No;Yes;No;Yes;Yes;Yes;One year;Yes;Credit card (automatic);563;27806
1265-BCFEO;No;Female;0;Yes;No;71;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);8045;566225
1265-HVPZB;No;Male;0;Yes;No;59;Yes;No;DSL;Yes;Yes;Yes;No;Yes;No;One year;No;Credit card (automatic);664;39582
1265-XTECC;Yes;Female;1;Yes;No;68;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;One year;Yes;Credit card (automatic);9655;65819
1265-ZFOSD;No;Female;0;Yes;No;64;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Mailed check;813;51293
1266-NZYUI;No;Female;0;Yes;Yes;72;Yes;Yes;DSL;Yes;No;Yes;Yes;No;No;Two year;No;Bank transfer (automatic);6685;47588
1268-ASBGA;Yes;Female;1;Yes;No;16;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);8535;137515
1269-FOYWN;No;Male;0;Yes;Yes;44;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);200;86085
1270-XKUCC;No;Female;0;Yes;Yes;30;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;197;59925
1271-SJBGZ;Yes;Male;1;No;No;12;No;No phone service;DSL;No;No;Yes;Yes;No;Yes;Month-to-month;Yes;Electronic check;4365;52695
1271-UODNO;No;Male;0;No;No;39;Yes;Yes;DSL;No;No;No;Yes;No;No;Two year;Yes;Credit card (automatic);5385;22007
1272-ILHFG;No;Male;0;Yes;Yes;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;1965;33265
1273-MTETI;Yes;Female;1;No;No;4;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;8885;37245
1282-IHQAC;No;Male;1;No;No;70;No;No phone service;DSL;No;Yes;Yes;No;Yes;No;One year;Yes;Credit card (automatic);4405;301165
1285-OKIPP;Yes;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;799;799
1291-CUOCY;No;Male;0;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);1106;79622
1293-BSEUN;No;Female;0;Yes;Yes;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;207;14823
1293-HHSHJ;No;Female;0;No;No;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;211;7410
1297-VQDRP;No;Male;1;Yes;Yes;68;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);10715;73798
1298-PHBTI;No;Male;0;Yes;Yes;71;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;No;Two year;Yes;Electronic check;848;61524
1299-AURJA;No;Female;0;Yes;Yes;70;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);247;16859
1301-LOPVR;No;Male;0;Yes;Yes;29;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;Credit card (automatic);5535;163695
1302-TPUBN;No;Male;0;No;No;66;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);1935;12408
1302-UHBDD;No;Male;1;No;No;20;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;8995;164845
1303-SRDOK;No;Female;0;Yes;Yes;55;Yes;No;Fiber optic;No;No;No;No;No;No;Two year;Yes;Credit card (automatic);6905;38426
1304-BCCFO;No;Male;0;Yes;No;9;Yes;No;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Mailed check;7005;5644
1304-NECVQ;Yes;Female;1;No;No;2;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;7855;14955
1304-SEGFY;No;Female;0;Yes;No;72;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Two year;Yes;Electronic check;9785;68413
1306-RPWXZ;No;Female;0;No;Yes;49;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);2045;102465
1307-ATKGB;No;Male;0;No;No;24;Yes;No;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;8955;218715
1307-TVUFB;No;Male;1;No;No;42;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);7935;33441
1309-BXVOQ;Yes;Male;0;Yes;No;21;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;1061;224995
1309-XGFSN;No;Male;1;Yes;Yes;52;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;8085;407955
1310-QRITU;No;Female;0;No;No;18;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;503;9133
1319-YLZJG;No;Male;0;Yes;No;12;Yes;No;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;846;9599
1320-GVNHT;No;Male;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);1084;776725
1320-HTRDR;Yes;Female;0;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;755;2206
1320-REHCS;No;Male;1;No;No;52;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;11075;58320
1322-AGOQM;Yes;Male;0;No;No;46;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);303;13801
1323-OOEPC;Yes;Female;0;Yes;No;53;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);984;51495
1324-NLTJE;Yes;Female;1;No;No;15;Yes;Yes;DSL;No;No;No;Yes;No;No;Month-to-month;No;Credit card (automatic);550;7571
1325-USMEC;No;Male;0;Yes;No;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Two year;Yes;Credit card (automatic);9935;69445
1328-EUZHC;No;Female;0;Yes;No;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;201;3705
1329-VHWNP;No;Female;0;No;No;7;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);2505;18995
1333-PBMXB;No;Female;0;Yes;Yes;54;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);2475;134215
1334-FJSVR;Yes;Male;0;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;2425;2425
1334-PDUKM;No;Female;0;Yes;No;68;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;One year;No;Credit card (automatic);8645;576295
1335-HQMKX;No;Female;0;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;10135;732315
1335-MXCSE;No;Male;0;Yes;Yes;55;Yes;No;DSL;No;No;Yes;Yes;No;No;Two year;Yes;Credit card (automatic);5525;31199
1335-NTIUC;No;Male;0;No;No;9;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;2495;19025
1336-EZFZY;No;Female;0;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2005;833
1337-BOZWO;No;Male;0;Yes;Yes;18;No;No phone service;DSL;No;Yes;Yes;No;Yes;No;One year;No;Credit card (automatic);464;8124
1338-CECEE;No;Male;0;Yes;Yes;41;Yes;Yes;DSL;No;Yes;Yes;No;Yes;No;One year;No;Bank transfer (automatic);685;283995
1342-JPNKI;Yes;Male;0;No;No;10;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);8605;8341
1343-EHPYB;Yes;Male;0;Yes;No;63;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;1034;66030
1345-GKDZZ;No;Male;0;No;Yes;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1955;1286
1345-ZUKID;No;Male;0;No;No;14;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;1935;3248
1346-PJWTK;No;Male;0;Yes;No;61;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;Yes;Month-to-month;No;Credit card (automatic);9415;573185
1346-UFHAX;No;Female;0;No;No;13;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);800;102935
1347-KTTTA;No;Male;0;Yes;No;64;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);10245;66541
1349-WXNGG;Yes;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);2005;2005
1352-HNSAW;No;Female;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);1156;82204
1352-VHKAJ;No;Male;0;Yes;Yes;27;Yes;Yes;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;No;Bank transfer (automatic);716;19571
1353-GHZOS;No;Male;0;Yes;No;22;Yes;No;DSL;Yes;No;No;No;Yes;No;One year;Yes;Bank transfer (automatic);5975;137435
1353-LJWEM;No;Male;0;No;No;11;Yes;No;DSL;No;Yes;Yes;Yes;No;No;Month-to-month;Yes;Electronic check;609;6885
1354-YZFNB;No;Male;0;Yes;Yes;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);1955;688
1355-KUSBG;No;Female;0;Yes;Yes;7;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;488;3498
1356-MKYSK;No;Male;0;No;No;6;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;No;Credit card (automatic);7865;4833
1357-BIJKI;No;Male;0;Yes;No;50;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;Yes;Electronic check;9825;48587
1357-MVDOZ;No;Male;0;Yes;Yes;11;Yes;No;DSL;No;No;Yes;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);5965;68325
1360-JYXKQ;No;Female;1;Yes;No;54;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;991;54371
1360-RCYRT;No;Male;0;Yes;Yes;23;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);3035;67875
1360-XFJMR;No;Female;0;Yes;No;67;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);1097;734445
1363-TXLSL;Yes;Male;1;Yes;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;703;703
1370-GGAWX;No;Female;0;No;No;46;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;One year;Yes;Electronic check;9415;440845
1371-DWPAZ;No;Female;0;Yes;Yes;0;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Credit card (automatic);5605;0
1371-OJCEK;No;Female;0;No;No;48;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);2435;11337
1371-WEPDS;No;Male;1;Yes;No;40;Yes;No;DSL;No;No;No;No;No;Yes;One year;No;Electronic check;558;22833
1373-ORVIZ;Yes;Female;0;Yes;Yes;11;Yes;Yes;DSL;No;No;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;6635;7408
1374-DMZUI;Yes;Female;1;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;943;42445
1376-HHBDV;No;Female;0;No;No;30;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;488;153675
1379-FRVEB;No;Male;0;No;Yes;15;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;910;143005
1383-EZRWL;Yes;Female;0;No;No;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2005;16485
1384-RCUXW;No;Male;0;No;No;16;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;8055;12489
1385-TQOZW;No;Female;0;No;No;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);2045;14755
1386-ZIKUV;No;Male;0;No;No;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;1895;13055
1389-CXMLU;Yes;Male;1;No;No;3;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;No;Electronic check;9105;2891
1389-WNUIB;No;Female;0;Yes;Yes;20;Yes;Yes;DSL;Yes;No;No;No;Yes;Yes;One year;No;Bank transfer (automatic);760;158875
1391-UBDAR;No;Male;0;No;No;11;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;729;81845
1393-IMKZG;No;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;9585;9585
